"token_id","class","bigramFreq","len","nvowels","ncons","vowelRatio","consRatio","vowelConsRatio","specialChar","specialRatio","ndigits","digitsRatio","upperCase","lowerCase","upperRatio","lowerRatio","seqRatio","majoritySpecial","seqCons","innerSpecial","mostFreq","countNonAlpha"
"same",0,5.38723872387239,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"pattern",0,9.01507150715072,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"provlded",1,5.33512494106554,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"WASHINGTON",0,8.02911624495783,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,10,0,1,0,0,0,0,0,0,0
"From",0,5.25588558855886,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"Speclal",1,5.2951595159516,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Edward",0,4.82389438943894,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"KanE",1,6.99449944994499,4,2,2,0.5,0.5,1,0,0,0,0,2,2,0.5,0.5,0,0,0,0,0,0
"Chalrman",1,6.55256954266855,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"George",0,4.22561056105611,6,3,3,0.5,0.5,1,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Russell",0,4.6984598459846,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"meetlng",1,4.7961496149615,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"study",0,3.98894389438944,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"how",0,2.01155115511551,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"make",0,2.65368536853685,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"more",0,10.0941694169417,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"effectlve",1,3.59372937293729,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"partlcular",1,4.17997799779978,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"reference",0,9.67937293729373,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,0,9,0,1,0,0,0,0,0.444444444444444,0
"but",0,1.63069306930693,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"llmlted",1,5.05258525852585,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0.428571428571429,0
"Washlngton",1,5.60718738540521,10,2,8,0.2,0.8,0.25,0,0,0,0,1,9,0.1,0.9,0,0,1,0,0,0
"government",0,7.0038870553722,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"relatlons",1,8.86699669966997,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"prellmlnary",1,5.02138613861386,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"report",0,8.81161716171617,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"Executlve",1,2.81361386138614,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"commlttee",1,5.51641914191419,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"feels",0,3.6549504950495,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"represents",0,11.0797213054639,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"only",0,7.28404840484048,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"flrst",1,4.43201320132013,5,0,5,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"step",0,10.2393839383938,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"towards",0,4.26182618261826,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"strengthenlng",1,9.94284928492849,13,2,11,0.153846153846154,0.846153846153846,0.181818181818182,0,0,0,0,0,13,0,1,0,0,0,0,0.230769230769231,0
"effectlveness",1,5.6964796479648,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,0,13,0,1,0,0,0,0,0.307692307692308,0
"ought",0,2.19851485148515,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"revlewed",1,5.68316831683168,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"annually",0,5.11475719000471,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"by",0,1.29372937293729,2,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"Dlscusslons",1,4.61465346534653,11,2,9,0.181818181818182,0.818181818181818,0.222222222222222,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.363636363636364,0
"cross",0,4.71782178217822,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"sectlon",1,7.43938393839384,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"members",0,6.43289328932893,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"member",0,6.99207920792079,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"company",0,6.57865786578658,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"personnel",0,7.12186468646865,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"servlng",1,5.2998899889989,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"commlttees",1,6.52746607994133,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"communlcatlons",1,5.72927138867733,14,4,10,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,14,0,1,0,0,0,0,0,0
"belleves",1,6.21367279585101,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0.375,0
"MCAS",1,4.63718371837184,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"can",0,10.3782178217822,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"tlves",1,5.64092409240924,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"focuslng",1,3.13418198962753,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"efforts",0,5.18294829482948,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"key",0,0.962046204620462,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"groups",0,4.01161716171617,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"coordlnatlng",1,5.11443144314431,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"actlvltles",1,3.79251925192519,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,1,0,0.3,0
"Varlous",1,3.79460946094609,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"parts",0,5.55874587458746,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Assoclatlon",1,6.56184818481848,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"Therefore",0,13.482095709571,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0.333333333333333,0
"followlng",1,2.99488448844884,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"steps",0,7.78811881188119,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"strengthen",0,12.3334066740007,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"latlons",1,8.27755775577558,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"periodic",0,6.90853371051391,8,4,4,0.5,0.5,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"reports",0,8.07568756875687,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"other",0,14.6001650165017,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"set",0,7.52574257425743,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"forth",0,10.8772277227723,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Hill",1,3.99119911991199,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"permlt",1,4.46970297029703,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"polnted",1,7.45654565456546,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"questlonlng",1,6.1353795379538,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"regardlng",1,4.97516501650165,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"crltlcal",1,3.03781235266384,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,0,8,0,1,0,0,1,0,0.375,0
"dlscusslon",1,4.43373670700403,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"affalrs",1,3.19064906490649,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"Closer",0,6.16290429042904,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"communlcatlon",1,5.68646864686469,13,4,9,0.307692307692308,0.692307692307692,0.444444444444444,0,0,0,0,0,13,0,1,0,0,0,0,0,0
"Contacts",0,9.26478076379066,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"especlally",1,5.93531353135313,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"those",1,8.93514851485149,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"who",0,1.96798679867987,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"thelr",1,11.2782178217822,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"companles",1,7.44067656765677,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"needs",0,5.92805280528053,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"encouraged",0,6.77565089842318,10,5,5,0.5,0.5,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"need",0,7.32189218921892,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"Any",0,8.02739273927393,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"actlon",1,6.50283828382838,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"whlch",1,1.91551155115512,5,0,5,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Significant",1,5.83590759075908,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0.272727272727273,0
"flnanclal",1,5.47186468646865,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"unpact",1,3.65412541254125,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"should",0,3.0596699669967,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"declded",1,6.15115511551155,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0.428571428571429,0
"upon",0,8.58855885588559,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"prior",0,8.64009900990099,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"January",0,4.76248624862486,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"development",0,6.22792079207921,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"posltlons",1,5.02326732673267,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"developed",0,5.15321782178218,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"letter",0,9.08594059405941,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"sent",0,11.837403740374,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"all",0,7.34686468646865,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"outllnlng",1,2.75858085808581,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,1,0,0.333333333333333,0
"newly",0,2.60627062706271,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"adopted",0,5.49218921892189,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"approaches",0,6.95298863219655,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"procedures",0,7.96428309497616,10,4,6,0.4,0.6,0.666666666666667,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"year",0,5.9029702970297,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"Meetlngs",1,4.20622347949081,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Will",1,3.9031903190319,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,1,3,0.25,0.75,0,0,0,0,0,0
"prepared",0,9.77406883545497,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Presldent",1,9.43993399339934,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"read",0,9.52717271727173,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"materlal",1,9.396699669967,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"supplled",1,4.33371051390853,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"way",0,1.58085808580858,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"there",0,17.9024752475248,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"approprlate",1,6.2576897689769,11,4,7,0.363636363636364,0.636363636363636,0.571428571428571,0,0,0,0,0,11,0,1,0,0,0,0,0.272727272727273,0
"felt",0,2.84598459845985,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"opportunlty",1,3.56851485148515,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"meanlngful",1,4.85925925925926,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"or",0,11.8085808580858,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"precluded",0,6.68044554455446,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Provldlng",1,3.44463696369637,9,1,8,0.111111111111111,0.888888888888889,0.125,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,1,0,0,0
"frank",0,5.92161716171617,5,1,4,0.2,0.8,0.25,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"dellberatlon",1,7.47896789678968,12,4,8,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,12,0,1,0,0,0,0,0.25,0
"will",0,3.9031903190319,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"permit",0,7.02996699669967,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"fuller",0,5.90151815181518,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"contrlbutlon",1,6.8007200720072,12,3,9,0.25,0.75,0.333333333333333,0,0,0,0,0,12,0,1,0,0,0,0,0,0
"ecutlve",1,3.35830583058306,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"present",0,12.2586358635864,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"overvlew",1,4.66562942008486,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Situation",1,10.0996699669967,9,5,4,0.555555555555556,0.444444444444444,1.25,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"portunltles",1,5.07135313531353,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0,0
"problems",0,4.46034889203206,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Dlrector",1,7.63432343234323,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Government",0,7.0038870553722,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Relatlons",1,8.86699669966997,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,8,0.111111111111111,0.888888888888889,0,0,0,0,0,0
"any",0,8.02739273927393,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"attentlon",1,10.3758250825082,9,3,6,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,9,0,1,0,0,0,0,0.333333333333333,0
"Routlne",1,3.91463146314631,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"organlzatlonal",1,6.61888804265042,14,5,9,0.357142857142857,0.642857142857143,0.555555555555556,0,0,0,0,0,14,0,1,0,0,0,0,0.214285714285714,0
"matters",0,9.698899889989,7,2,5,0.285714285714286,0.714285714285714,0.4,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"accompllshments",1,5.33668081093824,15,3,12,0.2,0.8,0.25,0,0,0,0,0,15,0,1,0,0,1,0,0,0
"excluded",0,3.39226779820839,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"four",0,4.73201320132013,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"Liaison",0,7.095599559956,7,4,3,0.571428571428571,0.428571428571429,1.33333333333333,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"Commlttees",1,6.52746607994133,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"helped",0,7.5363696369637,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"great",0,10.9356435643564,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"deal",0,8.65478547854786,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"tees",0,11.0204620462046,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"dlssolved",1,4.19323432343234,9,2,7,0.222222222222222,0.777777777777778,0.285714285714286,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"Two",0,1.41782178217822,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,2,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"October",0,6.47513751375138,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0,0,0,0,0,0
"conveyed",0,7.06694955209807,8,3,5,0.375,0.625,0.6,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"Actlvlty",1,2.09401225836869,8,1,7,0.125,0.875,0.142857142857143,0,0,0,0,1,7,0.125,0.875,0,0,1,0,0,0
"Approval",0,4.56416784535596,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"ofReport",0,7.49363507779349,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"ecretaryiTreasurer",1,8.22985827994564,18,8,10,0.444444444444444,0.555555555555556,0.8,0,0,0,0,1,17,0.0555555555555556,0.944444444444444,0,0,0,0,0.277777777777778,0
"LEGAL",0,5.13993399339934,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,5,0,1,0,0,0,0,0,0,0
"ADVISORY",0,4.91466289486092,8,3,5,0.375,0.625,0.6,0,0,0,0,8,0,1,0,0,0,0,0,0,0
"COMMITTEE",0,7.11658415841584,9,4,5,0.444444444444444,0.555555555555556,0.8,0,0,0,0,9,0,1,0,0,0,0,0,0,0
"There",0,17.9024752475248,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,1,4,0.2,0.8,0,0,0,0,0,0
"engage",0,5.60620462046205,6,3,3,0.5,0.5,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"prof",0,7.601100110011,4,1,3,0.25,0.75,0.333333333333333,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"Steven",0,9.73993399339934,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"Lustgarten",0,6.72467913458012,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,1,9,0.1,0.9,0,0,0,0,0,0
"Baruch",0,3.21795379537954,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"college",0,4.73894389438944,7,3,4,0.428571428571429,0.571428571428571,0.75,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"consultant",0,8.98254492115878,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
"STAFF",0,6.01336633663366,5,1,4,0.2,0.8,0.25,0,0,0,0,5,0,1,0,0,0,0,0,0,0
"REPORT",0,8.81161716171617,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,6,0,1,0,0,0,0,0,0,0
"February",0,2.38255539839698,8,3,5,0.375,0.625,0.6,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Wllllam",1,3.5995599559956,7,1,6,0.142857142857143,0.857142857142857,0.166666666666667,0,0,0,0,1,6,0.142857142857143,0.857142857142857,0.571428571428571,0,0,0,0.571428571428571,0
"Drlver",1,4.85135313531353,6,1,5,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,5,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"plated",1,9.20805280528053,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"Speclflcally",1,3.73219321932193,12,2,10,0.166666666666667,0.833333333333333,0.2,0,0,0,0,1,11,0.0833333333333333,0.916666666666667,0,0,0,0,0.333333333333333,0
"urged",0,4.61320132013201,5,2,3,0.4,0.6,0.666666666666667,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Congress",0,10.980198019802,8,2,6,0.25,0.75,0.333333333333333,0,0,0,0,1,7,0.125,0.875,0,0,0,0,0,0
"Vlronmental",1,8.27300330033003,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,1,10,0.0909090909090909,0.909090909090909,0,0,0,0,0,0
"leglslatlon",1,5.53663366336634,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0.363636363636364,0
"stated",0,11.9741254125413,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"he",0,18.1161716171617,2,1,1,0.5,0.5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"soon",0,8.24246424642464,4,2,2,0.5,0.5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"admlnlstratlve",1,4.30677837014471,14,3,11,0.214285714285714,0.785714285714286,0.272727272727273,0,0,0,0,0,14,0,1,0,0,1,0,0.214285714285714,0
"leglslatlve",1,4.06726072607261,11,3,8,0.272727272727273,0.727272727272727,0.375,0,0,0,0,0,11,0,1,0,0,0,0,0.363636363636364,0
"initiatives",0,10.9798679867987,11,6,5,0.545454545454545,0.454545454545455,1.2,0,0,0,0,0,11,0,1,0,0,0,0,0.363636363636364,0
"latlon",1,8.68448844884488,6,2,4,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"concernlng",1,7.0975430876421,10,2,8,0.2,0.8,0.25,0,0,0,0,0,10,0,1,0,0,0,0,0.3,0
"new",0,3.9009900990099,3,1,2,0.333333333333333,0.666666666666667,0.5,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"technology",0,4.1958195819582,10,3,7,0.3,0.7,0.428571428571429,0,0,0,0,0,10,0,1,0,0,0,0,0,0
